"_time",accountId,awsRegion,eventName,sourcetype,"src_ip",user,userAgent
"1515887300.000",668914784000,"us-east-1",ListAssessmentRuns,"aws:cloudtrail","52.151.186.244",alice,"Boto3/1.4.1 Python/2.7.13 Linux/3.2.0-67-virtual Botocore/1.4.93"
"1515887481.000",217690347600,"eu-west-1",ListAssessmentRuns,"aws:cloudtrail","86.1.123.21",bob,"Boto3/1.4.4 Python/2.7.13 Linux/4.4.0-109-generic Botocore/1.5.95"
"1515887481.000",260815556800,"eu-west-1",ListFindings,"aws:cloudtrail","86.1.123.21",bob,"Boto3/1.4.4 Python/2.7.13 Linux/4.4.0-109-generic Botocore/1.5.95"
"1515887545.000",630730306400,"us-east-1",GetCallerIdentity,"aws:cloudtrail","86.1.123.21",bob,"Boto3/1.4.4 Python/2.7.13 Linux/4.4.0-109-generic Botocore/1.5.95"
"1515887600.000",684142043600,"us-east-1",ListFindings,"aws:cloudtrail","52.151.186.244",alice,"Boto3/1.4.1 Python/2.7.13 Linux/3.2.0-67-virtual Botocore/1.4.93"
"1515887600.000",94551361600,"us-east-1",ListAssessmentRuns,"aws:cloudtrail","52.151.186.244",alice,"Boto3/1.4.1 Python/2.7.13 Linux/3.2.0-67-virtual Botocore/1.4.93"
"1515887780.000",536715933200,"us-east-1",ListFindings,"aws:cloudtrail","52.151.186.244",alice,"Boto3/1.4.1 Python/2.7.13 Linux/3.2.0-67-virtual Botocore/1.4.93"
"1515887840.000",243551790400,"us-east-1",ListFindings,"aws:cloudtrail","52.151.186.244",alice,"Boto3/1.4.1 Python/2.7.13 Linux/3.2.0-67-virtual Botocore/1.4.93"
"1515887840.000",150464850400,"us-east-1",ListAssessmentRuns,"aws:cloudtrail","52.151.186.244",alice,"Boto3/1.4.1 Python/2.7.13 Linux/3.2.0-67-virtual Botocore/1.4.93"
"1515888076.000",469132252800,"eu-west-1",ListBuckets,"aws:cloudtrail","86.1.123.21",bob,"[Boto3/1.4.4 Python/2.7.13 Linux/4.4.0-109-generic Botocore/1.5.95]"
"1515888076.000",394154784400,"eu-west-3",ListFunctions20150331,"aws:cloudtrail","86.1.123.21",bob,"Boto3/1.4.4 Python/2.7.13 Linux/4.4.0-109-generic Botocore/1.5.95"
"1515888077.000",171048438400,"eu-west-1",ListFunctions20150331,"aws:cloudtrail","86.1.123.21",bob,"Boto3/1.4.4 Python/2.7.13 Linux/4.4.0-109-generic Botocore/1.5.95"
"1515888081.000",481239824800,"eu-west-1",ListFindings,"aws:cloudtrail","86.1.123.21",bob,"Boto3/1.4.4 Python/2.7.13 Linux/4.4.0-109-generic Botocore/1.5.95"
"1515888081.000",109040454000,"eu-west-1",ListAssessmentRuns,"aws:cloudtrail","86.1.123.21",bob,"Boto3/1.4.4 Python/2.7.13 Linux/4.4.0-109-generic Botocore/1.5.95"
"1515888183.000",232321721600,"us-east-1",GetCallerIdentity,"aws:cloudtrail","86.1.123.21",bob,"Boto3/1.4.4 Python/2.7.13 Linux/4.4.0-109-generic Botocore/1.5.95"
"1515888260.000",269860686800,"us-east-1",ListFindings,"aws:cloudtrail","52.151.186.244",alice,"Boto3/1.4.1 Python/2.7.13 Linux/3.2.0-67-virtual Botocore/1.4.93"
"1515888260.000",211330214000,"us-east-1",ListAssessmentRuns,"aws:cloudtrail","52.151.186.244",alice,"Boto3/1.4.1 Python/2.7.13 Linux/3.2.0-67-virtual Botocore/1.4.93"
"1515888320.000",134570406000,"us-east-1",ListAssessmentRuns,"aws:cloudtrail","52.151.186.244",alice,"Boto3/1.4.1 Python/2.7.13 Linux/3.2.0-67-virtual Botocore/1.4.93"
"1515888320.000",704969117600,"us-east-1",ListFindings,"aws:cloudtrail","52.151.186.244",alice,"Boto3/1.4.1 Python/2.7.13 Linux/3.2.0-67-virtual Botocore/1.4.93"
"1515888380.000",251576337200,"us-east-1",ListAssessmentRuns,"aws:cloudtrail","52.151.186.244",alice,"Boto3/1.4.1 Python/2.7.13 Linux/3.2.0-67-virtual Botocore/1.4.93"
"1515888380.000",709557734800,"us-east-1",ListFindings,"aws:cloudtrail","52.151.186.244",alice,"Boto3/1.4.1 Python/2.7.13 Linux/3.2.0-67-virtual Botocore/1.4.93"
"1515888440.000",167660464000,"us-east-1",ListFindings,"aws:cloudtrail","52.151.186.244",alice,"Boto3/1.4.1 Python/2.7.13 Linux/3.2.0-67-virtual Botocore/1.4.93"
"1515888440.000",725644162000,"us-east-1",ListAssessmentRuns,"aws:cloudtrail","52.151.186.244",alice,"Boto3/1.4.1 Python/2.7.13 Linux/3.2.0-67-virtual Botocore/1.4.93"
"1515888500.000",345821675600,"us-east-1",ListAssessmentRuns,"aws:cloudtrail","52.151.186.244",alice,"Boto3/1.4.1 Python/2.7.13 Linux/3.2.0-67-virtual Botocore/1.4.93"
"1515888500.000",258362417200,"us-east-1",ListFindings,"aws:cloudtrail","52.151.186.244",alice,"Boto3/1.4.1 Python/2.7.13 Linux/3.2.0-67-virtual Botocore/1.4.93"
"1515888503.000",666029374800,"us-east-1",GetCallerIdentity,"aws:cloudtrail","86.1.123.21",bob,"Boto3/1.4.4 Python/2.7.13 Linux/4.4.0-109-generic Botocore/1.5.95"
"1515888620.000",796238551200,"us-east-1",ListAssessmentRuns,"aws:cloudtrail","52.151.186.244",alice,"Boto3/1.4.1 Python/2.7.13 Linux/3.2.0-67-virtual Botocore/1.4.93"
"1515888680.000",722057823200,"us-east-1",ListFindings,"aws:cloudtrail","52.151.186.244",alice,"Boto3/1.4.1 Python/2.7.13 Linux/3.2.0-67-virtual Botocore/1.4.93"
"1515888680.000",64932846000,"us-east-1",ListAssessmentRuns,"aws:cloudtrail","52.151.186.244",alice,"Boto3/1.4.1 Python/2.7.13 Linux/3.2.0-67-virtual Botocore/1.4.93"
"1515888681.000",545769180800,"eu-west-1",ListAssessmentRuns,"aws:cloudtrail","86.1.123.21",bob,"Boto3/1.4.4 Python/2.7.13 Linux/4.4.0-109-generic Botocore/1.5.95"
"1515888681.000",119064875600,"eu-west-1",ListFindings,"aws:cloudtrail","86.1.123.21",bob,"Boto3/1.4.4 Python/2.7.13 Linux/4.4.0-109-generic Botocore/1.5.95"
"1515888740.000",672600836800,"us-east-1",ListFindings,"aws:cloudtrail","52.151.186.244",alice,"Boto3/1.4.1 Python/2.7.13 Linux/3.2.0-67-virtual Botocore/1.4.93"
"1515888740.000",122890190000,"us-east-1",ListAssessmentRuns,"aws:cloudtrail","52.151.186.244",alice,"Boto3/1.4.1 Python/2.7.13 Linux/3.2.0-67-virtual Botocore/1.4.93"
"1515888746.000",148513071200,"us-east-1",GetCallerIdentity,"aws:cloudtrail","52.151.186.244",alice,"Boto3/1.4.1 Python/2.7.13 Linux/3.2.0-67-virtual Botocore/1.4.93"
"1515888746.000",261251569600,"us-east-1",GetCallerIdentity,"aws:cloudtrail","52.151.186.244",alice,"Boto3/1.4.1 Python/2.7.13 Linux/3.2.0-67-virtual Botocore/1.4.93"
"1515888800.000",823781862400,"us-east-1",ListAssessmentRuns,"aws:cloudtrail","52.151.186.244",alice,"Boto3/1.4.1 Python/2.7.13 Linux/3.2.0-67-virtual Botocore/1.4.93"
"1515888821.000",546197863200,"us-east-1",GetCallerIdentity,"aws:cloudtrail","86.1.123.21",bob,"Boto3/1.4.4 Python/2.7.13 Linux/4.4.0-109-generic Botocore/1.5.95"
"1515888860.000",129158131200,"us-east-1",ListAssessmentRuns,"aws:cloudtrail","52.151.186.244",alice,"Boto3/1.4.1 Python/2.7.13 Linux/3.2.0-67-virtual Botocore/1.4.93"
"1515888860.000",11036867600,"us-east-1",ListFindings,"aws:cloudtrail","52.151.186.244",alice,"Boto3/1.4.1 Python/2.7.13 Linux/3.2.0-67-virtual Botocore/1.4.93"
"1515888920.000",340135041600,"us-east-1",ListFindings,"aws:cloudtrail","52.151.186.244",alice,"Boto3/1.4.1 Python/2.7.13 Linux/3.2.0-67-virtual Botocore/1.4.93"
"1515888920.000",689211404800,"us-east-1",ListAssessmentRuns,"aws:cloudtrail","52.151.186.244",alice,"Boto3/1.4.1 Python/2.7.13 Linux/3.2.0-67-virtual Botocore/1.4.93"
"1515888977.000",603260963200,"eu-west-3",ListFunctions20150331,"aws:cloudtrail","86.1.123.21",bob,"Boto3/1.4.4 Python/2.7.13 Linux/4.4.0-109-generic Botocore/1.5.95"
"1515888977.000",781080208800,"us-east-1",ListDistributions,"aws:cloudtrail","86.1.123.21",bob,"Boto/2.47.0 Python/2.7.13 Linux/4.4.0-109-generic"
"1515888977.000",12021587200,"us-east-1",ListAccessKeys,"aws:cloudtrail","86.1.123.21",bob,"Boto3/1.4.4 Python/2.7.13 Linux/4.4.0-109-generic Botocore/1.5.95"
"1515888977.000",425134255200,"us-east-1",GetAccountPasswordPolicy,"aws:cloudtrail","86.1.123.21",bob,"Boto3/1.4.4 Python/2.7.13 Linux/4.4.0-109-generic Botocore/1.5.95"
"1515888977.000",101660676800,"us-east-1",ListUsers,"aws:cloudtrail","86.1.123.21",bob,"Boto3/1.4.4 Python/2.7.13 Linux/4.4.0-109-generic Botocore/1.5.95"
"1515888977.000",222198930000,"us-east-1",ListDistributions,"aws:cloudtrail","86.1.123.21",bob,"Boto/2.47.0 Python/2.7.13 Linux/4.4.0-109-generic"
"1515888978.000",720183572400,"us-east-1",ListAccessKeys,"aws:cloudtrail","86.1.123.21",bob,"Boto3/1.4.4 Python/2.7.13 Linux/4.4.0-109-generic Botocore/1.5.95"
"1515888978.000",839653076400,"us-east-1",ListAccessKeys,"aws:cloudtrail","86.1.123.21",bob,"Boto3/1.4.4 Python/2.7.13 Linux/4.4.0-109-generic Botocore/1.5.95"
"1515888978.000",650433319200,"us-east-1",ListAccessKeys,"aws:cloudtrail","86.1.123.21",bob,"Boto3/1.4.4 Python/2.7.13 Linux/4.4.0-109-generic Botocore/1.5.95"
"1515888980.000",49815668000,"us-east-1",ListAssessmentRuns,"aws:cloudtrail","52.151.186.244",alice,"Boto3/1.4.1 Python/2.7.13 Linux/3.2.0-67-virtual Botocore/1.4.93"
"1515888980.000",470298930000,"us-east-1",ListFindings,"aws:cloudtrail","52.151.186.244",alice,"Boto3/1.4.1 Python/2.7.13 Linux/3.2.0-67-virtual Botocore/1.4.93"
"1515889040.000",394439526800,"us-east-1",ListFindings,"aws:cloudtrail","52.151.186.244",alice,"Boto3/1.4.1 Python/2.7.13 Linux/3.2.0-67-virtual Botocore/1.4.93"
"1515889040.000",618720718800,"us-east-1",ListAssessmentRuns,"aws:cloudtrail","52.151.186.244",alice,"Boto3/1.4.1 Python/2.7.13 Linux/3.2.0-67-virtual Botocore/1.4.93"
"1515889100.000",365099658800,"us-east-1",ListFindings,"aws:cloudtrail","52.151.186.244",alice,"Boto3/1.4.1 Python/2.7.13 Linux/3.2.0-67-virtual Botocore/1.4.93"
"1515889100.000",695384111600,"us-east-1",ListAssessmentRuns,"aws:cloudtrail","52.151.186.244",alice,"Boto3/1.4.1 Python/2.7.13 Linux/3.2.0-67-virtual Botocore/1.4.93"
"1515889160.000",270998811200,"us-east-1",ListFindings,"aws:cloudtrail","52.151.186.244",alice,"Boto3/1.4.1 Python/2.7.13 Linux/3.2.0-67-virtual Botocore/1.4.93"
"1515889160.000",477958013600,"us-east-1",ListAssessmentRuns,"aws:cloudtrail","52.151.186.244",alice,"Boto3/1.4.1 Python/2.7.13 Linux/3.2.0-67-virtual Botocore/1.4.93"
"1515889220.000",438484607200,"us-east-1",ListAssessmentRuns,"aws:cloudtrail","52.151.186.244",alice,"Boto3/1.4.1 Python/2.7.13 Linux/3.2.0-67-virtual Botocore/1.4.93"
"1515889220.000",204371572400,"us-east-1",ListFindings,"aws:cloudtrail","52.151.186.244",alice,"Boto3/1.4.1 Python/2.7.13 Linux/3.2.0-67-virtual Botocore/1.4.93"
"1515889280.000",470526535200,"us-east-1",ListAssessmentRuns,"aws:cloudtrail","52.151.186.244",alice,"Boto3/1.4.1 Python/2.7.13 Linux/3.2.0-67-virtual Botocore/1.4.93"
"1515889280.000",249245996400,"us-east-1",ListFindings,"aws:cloudtrail","52.151.186.244",alice,"Boto3/1.4.1 Python/2.7.13 Linux/3.2.0-67-virtual Botocore/1.4.93"
"1515889281.000",34473279600,"eu-west-1",ListAssessmentRuns,"aws:cloudtrail","86.1.123.21",bob,"Boto3/1.4.4 Python/2.7.13 Linux/4.4.0-109-generic Botocore/1.5.95"
"1515889281.000",840195744400,"eu-west-1",ListFindings,"aws:cloudtrail","86.1.123.21",bob,"Boto3/1.4.4 Python/2.7.13 Linux/4.4.0-109-generic Botocore/1.5.95"
"1515889340.000",224757535200,"us-east-1",ListFindings,"aws:cloudtrail","52.151.186.244",alice,"Boto3/1.4.1 Python/2.7.13 Linux/3.2.0-67-virtual Botocore/1.4.93"
"1515889340.000",197982850000,"us-east-1",ListAssessmentRuns,"aws:cloudtrail","52.151.186.244",alice,"Boto3/1.4.1 Python/2.7.13 Linux/3.2.0-67-virtual Botocore/1.4.93"
"1515889400.000",61170194400,"us-east-1",ListFindings,"aws:cloudtrail","52.151.186.244",alice,"Boto3/1.4.1 Python/2.7.13 Linux/3.2.0-67-virtual Botocore/1.4.93"
"1515889400.000",50199277600,"us-east-1",ListAssessmentRuns,"aws:cloudtrail","52.151.186.244",alice,"Boto3/1.4.1 Python/2.7.13 Linux/3.2.0-67-virtual Botocore/1.4.93"
"1515889460.000",107542840800,"us-east-1",ListFindings,"aws:cloudtrail","52.151.186.244",alice,"Boto3/1.4.1 Python/2.7.13 Linux/3.2.0-67-virtual Botocore/1.4.93"
"1515889460.000",782613076000,"us-east-1",ListAssessmentRuns,"aws:cloudtrail","52.151.186.244",alice,"Boto3/1.4.1 Python/2.7.13 Linux/3.2.0-67-virtual Botocore/1.4.93"
"1515889463.000",816393518400,"us-east-1",GetCallerIdentity,"aws:cloudtrail","86.1.123.21",bob,"Boto3/1.4.4 Python/2.7.13 Linux/4.4.0-109-generic Botocore/1.5.95"
"1515889520.000",230995692000,"us-east-1",ListFindings,"aws:cloudtrail","52.151.186.244",alice,"Boto3/1.4.1 Python/2.7.13 Linux/3.2.0-67-virtual Botocore/1.4.93"
"1515889520.000",269266437600,"us-east-1",ListAssessmentRuns,"aws:cloudtrail","52.151.186.244",alice,"Boto3/1.4.1 Python/2.7.13 Linux/3.2.0-67-virtual Botocore/1.4.93"
"1515889580.000",23040673200,"us-east-1",ListFindings,"aws:cloudtrail","52.151.186.244",alice,"Boto3/1.4.1 Python/2.7.13 Linux/3.2.0-67-virtual Botocore/1.4.93"
"1515889580.000",384438836800,"us-east-1",ListAssessmentRuns,"aws:cloudtrail","52.151.186.244",alice,"Boto3/1.4.1 Python/2.7.13 Linux/3.2.0-67-virtual Botocore/1.4.93"
"1515889640.000",840809915200,"us-east-1",ListAssessmentRuns,"aws:cloudtrail","52.151.186.244",alice,"Boto3/1.4.1 Python/2.7.13 Linux/3.2.0-67-virtual Botocore/1.4.93"
"1515889640.000",491066130800,"us-east-1",ListFindings,"aws:cloudtrail","52.151.186.244",alice,"Boto3/1.4.1 Python/2.7.13 Linux/3.2.0-67-virtual Botocore/1.4.93"
"1515889760.000",63788607600,"us-east-1",ListAssessmentRuns,"aws:cloudtrail","52.151.186.244",alice,"Boto3/1.4.1 Python/2.7.13 Linux/3.2.0-67-virtual Botocore/1.4.93"
"1515889760.000",412313749600,"us-east-1",ListFindings,"aws:cloudtrail","52.151.186.244",alice,"Boto3/1.4.1 Python/2.7.13 Linux/3.2.0-67-virtual Botocore/1.4.93"
"1515889784.000",648324260400,"us-east-1",GetCallerIdentity,"aws:cloudtrail","86.1.123.21",bob,"Boto3/1.4.4 Python/2.7.13 Linux/4.4.0-109-generic Botocore/1.5.95"
"1515889820.000",156785261200,"us-east-1",ListAssessmentRuns,"aws:cloudtrail","52.151.186.244",alice,"Boto3/1.4.1 Python/2.7.13 Linux/3.2.0-67-virtual Botocore/1.4.93"
"1515889820.000",846728340000,"us-east-1",ListFindings,"aws:cloudtrail","52.151.186.244",alice,"Boto3/1.4.1 Python/2.7.13 Linux/3.2.0-67-virtual Botocore/1.4.93"
"1515889876.000",751564710000,"eu-west-3",ListFunctions20150331,"aws:cloudtrail","86.1.123.21",bob,"Boto3/1.4.4 Python/2.7.13 Linux/4.4.0-109-generic Botocore/1.5.95"
"1515889880.000",809302082000,"us-east-1",ListAssessmentRuns,"aws:cloudtrail","52.151.186.244",alice,"Boto3/1.4.1 Python/2.7.13 Linux/3.2.0-67-virtual Botocore/1.4.93"
"1515889880.000",70085959200,"us-east-1",ListFindings,"aws:cloudtrail","52.151.186.244",alice,"Boto3/1.4.1 Python/2.7.13 Linux/3.2.0-67-virtual Botocore/1.4.93"
"1515889940.000",227618556800,"us-east-1",ListAssessmentRuns,"aws:cloudtrail","52.151.186.244",alice,"Boto3/1.4.1 Python/2.7.13 Linux/3.2.0-67-virtual Botocore/1.4.93"
"1515889940.000",596929997600,"us-east-1",ListFindings,"aws:cloudtrail","52.151.186.244",alice,"Boto3/1.4.1 Python/2.7.13 Linux/3.2.0-67-virtual Botocore/1.4.93"
"1515890000.000",408734026800,"us-east-1",ListFindings,"aws:cloudtrail","52.151.186.244",alice,"Boto3/1.4.1 Python/2.7.13 Linux/3.2.0-67-virtual Botocore/1.4.93"
"1515890000.000",412695924400,"us-east-1",ListAssessmentRuns,"aws:cloudtrail","52.151.186.244",alice,"Boto3/1.4.1 Python/2.7.13 Linux/3.2.0-67-virtual Botocore/1.4.93"
"1515890181.000",308041948400,"eu-west-1",ListAssessmentRuns,"aws:cloudtrail","86.1.123.21",bob,"Boto3/1.4.4 Python/2.7.13 Linux/4.4.0-109-generic Botocore/1.5.95"
"1515890181.000",258261092400,"eu-west-1",ListFindings,"aws:cloudtrail","86.1.123.21",bob,"Boto3/1.4.4 Python/2.7.13 Linux/4.4.0-109-generic Botocore/1.5.95"
"1515890360.000",78395128800,"us-east-1",ListAssessmentRuns,"aws:cloudtrail","52.151.186.244",alice,"Boto3/1.4.1 Python/2.7.13 Linux/3.2.0-67-virtual Botocore/1.4.93"
"1515890360.000",186826604000,"us-east-1",ListFindings,"aws:cloudtrail","52.151.186.244",alice,"Boto3/1.4.1 Python/2.7.13 Linux/3.2.0-67-virtual Botocore/1.4.93"
"1515890420.000",844317348800,"us-east-1",ListAssessmentRuns,"aws:cloudtrail","52.151.186.244",alice,"Boto3/1.4.1 Python/2.7.13 Linux/3.2.0-67-virtual Botocore/1.4.93"
"1515890420.000",182286287600,"us-east-1",ListFindings,"aws:cloudtrail","52.151.186.244",alice,"Boto3/1.4.1 Python/2.7.13 Linux/3.2.0-67-virtual Botocore/1.4.93"
"1515890480.000",658440786800,"us-east-1",ListFindings,"aws:cloudtrail","52.151.186.244",alice,"Boto3/1.4.1 Python/2.7.13 Linux/3.2.0-67-virtual Botocore/1.4.93"
"1515890480.000",167917014400,"us-east-1",ListAssessmentRuns,"aws:cloudtrail","52.151.186.244",alice,"Boto3/1.4.1 Python/2.7.13 Linux/3.2.0-67-virtual Botocore/1.4.93"
"1515890540.000",462682115600,"us-east-1",ListFindings,"aws:cloudtrail","52.151.186.244",alice,"Boto3/1.4.1 Python/2.7.13 Linux/3.2.0-67-virtual Botocore/1.4.93"
"1515890540.000",21962275200,"us-east-1",ListAssessmentRuns,"aws:cloudtrail","52.151.186.244",alice,"Boto3/1.4.1 Python/2.7.13 Linux/3.2.0-67-virtual Botocore/1.4.93"
"1515890546.000",584317288000,"us-east-1",GetCallerIdentity,"aws:cloudtrail","52.151.186.244",alice,"Boto3/1.4.1 Python/2.7.13 Linux/3.2.0-67-virtual Botocore/1.4.93"
"1515890546.000",270937062800,"us-east-1",GetCallerIdentity,"aws:cloudtrail","52.151.186.244",alice,"Boto3/1.4.1 Python/2.7.13 Linux/3.2.0-67-virtual Botocore/1.4.93"
"1515890548.000",538797102400,"us-east-1",ListDistributions,"aws:cloudtrail","52.151.186.244",alice,"Boto/2.45.0 Python/2.7.13 Linux/3.2.0-67-virtual"
"1515890548.000",638253239200,"us-east-1",ListDistributions,"aws:cloudtrail","52.151.186.244",alice,"Boto/2.45.0 Python/2.7.13 Linux/3.2.0-67-virtual"
"1515890548.000",260685974800,"us-east-1",ListDistributions,"aws:cloudtrail","52.151.186.244",alice,"Boto/2.45.0 Python/2.7.13 Linux/3.2.0-67-virtual"
"1515890548.000",584298968400,"us-east-1",ListDistributions,"aws:cloudtrail","52.151.186.244",alice,"Boto/2.45.0 Python/2.7.13 Linux/3.2.0-67-virtual"
"1515890548.000",352108375600,"us-east-1",ListDistributions,"aws:cloudtrail","52.151.186.244",alice,"Boto/2.45.0 Python/2.7.13 Linux/3.2.0-67-virtual"
"1515890548.000",45191976400,"us-east-1",ListDistributions,"aws:cloudtrail","52.151.186.244",alice,"Boto/2.45.0 Python/2.7.13 Linux/3.2.0-67-virtual"
"1515890548.000",228596098400,"us-east-1",ListDistributions,"aws:cloudtrail","52.151.186.244",alice,"Boto/2.45.0 Python/2.7.13 Linux/3.2.0-67-virtual"
"1515890548.000",133305329600,"us-east-1",ListDistributions,"aws:cloudtrail","52.151.186.244",alice,"Boto/2.45.0 Python/2.7.13 Linux/3.2.0-67-virtual"
"1515890548.000",82093409200,"us-east-1",ListDistributions,"aws:cloudtrail","52.151.186.244",alice,"Boto/2.45.0 Python/2.7.13 Linux/3.2.0-67-virtual"
"1515890548.000",323981190400,"us-east-1",ListDistributions,"aws:cloudtrail","52.151.186.244",alice,"Boto/2.45.0 Python/2.7.13 Linux/3.2.0-67-virtual"
"1515890548.000",677173152000,"us-east-1",ListDistributions,"aws:cloudtrail","52.151.186.244",alice,"Boto/2.45.0 Python/2.7.13 Linux/3.2.0-67-virtual"
"1515890548.000",158352338400,"us-east-1",ListDistributions,"aws:cloudtrail","52.151.186.244",alice,"Boto/2.45.0 Python/2.7.13 Linux/3.2.0-67-virtual"
"1515890548.000",298371420800,"us-east-1",ListDistributions,"aws:cloudtrail","52.151.186.244",alice,"Boto/2.45.0 Python/2.7.13 Linux/3.2.0-67-virtual"
"1515890548.000",626070720000,"us-east-1",ListDistributions,"aws:cloudtrail","52.151.186.244",alice,"Boto/2.45.0 Python/2.7.13 Linux/3.2.0-67-virtual"
"1515890550.000",217277106000,"us-west-2",ListFunctions20150331,"aws:cloudtrail","52.151.186.244",alice,"Boto3/1.4.1 Python/2.7.13 Linux/3.2.0-67-virtual Botocore/1.4.93"
"1515890550.000",731079280000,"eu-west-1",ListFunctions20150331,"aws:cloudtrail","52.151.186.244",alice,"Boto3/1.4.1 Python/2.7.13 Linux/3.2.0-67-virtual Botocore/1.4.93"
"1515890550.000",301614031200,"us-east-1",ListFunctions20150331,"aws:cloudtrail","52.151.186.244",alice,"Boto3/1.4.1 Python/2.7.13 Linux/3.2.0-67-virtual Botocore/1.4.93"
"1515890550.000",783705722000,"ca-central-1",ListFunctions20150331,"aws:cloudtrail","52.151.186.244",alice,"Boto3/1.4.1 Python/2.7.13 Linux/3.2.0-67-virtual Botocore/1.4.93"
"1515890550.000",473280480000,"eu-central-1",ListFunctions20150331,"aws:cloudtrail","52.151.186.244",alice,"Boto3/1.4.1 Python/2.7.13 Linux/3.2.0-67-virtual Botocore/1.4.93"
"1515890551.000",183931769200,"ap-northeast-2",ListFunctions20150331,"aws:cloudtrail","52.151.186.244",alice,"Boto3/1.4.1 Python/2.7.13 Linux/3.2.0-67-virtual Botocore/1.4.93"
"1515890600.000",13066952400,"us-east-1",ListAssessmentRuns,"aws:cloudtrail","52.151.186.244",alice,"Boto3/1.4.1 Python/2.7.13 Linux/3.2.0-67-virtual Botocore/1.4.93"
"1515890600.000",826258986400,"us-east-1",ListFindings,"aws:cloudtrail","52.151.186.244",alice,"Boto3/1.4.1 Python/2.7.13 Linux/3.2.0-67-virtual Botocore/1.4.93"
"1515890660.000",594511122400,"us-east-1",ListAssessmentRuns,"aws:cloudtrail","52.151.186.244",alice,"Boto3/1.4.1 Python/2.7.13 Linux/3.2.0-67-virtual Botocore/1.4.93"
"1515890660.000",55137901600,"us-east-1",ListFindings,"aws:cloudtrail","52.151.186.244",alice,"Boto3/1.4.1 Python/2.7.13 Linux/3.2.0-67-virtual Botocore/1.4.93"
"1515890720.000",104763217200,"us-east-1",ListAssessmentRuns,"aws:cloudtrail","52.151.186.244",alice,"Boto3/1.4.1 Python/2.7.13 Linux/3.2.0-67-virtual Botocore/1.4.93"
"1515890720.000",728638670400,"us-east-1",ListFindings,"aws:cloudtrail","52.151.186.244",alice,"Boto3/1.4.1 Python/2.7.13 Linux/3.2.0-67-virtual Botocore/1.4.93"
"1515890753.000",667781283600,"us-east-1",GetCallerIdentity,"aws:cloudtrail","86.1.123.21",bob,"Boto3/1.4.4 Python/2.7.13 Linux/4.4.0-109-generic Botocore/1.5.95"
"1515890776.000",831909354800,"us-east-1",ListDistributions,"aws:cloudtrail","86.1.123.21",bob,"Boto/2.47.0 Python/2.7.13 Linux/4.4.0-109-generic"
"1515890776.000",439684163600,"us-east-1",ListDistributions,"aws:cloudtrail","86.1.123.21",bob,"Boto/2.47.0 Python/2.7.13 Linux/4.4.0-109-generic"
"1515890777.000",368192456000,"us-east-1",ListUsers,"aws:cloudtrail","86.1.123.21",bob,"Boto3/1.4.4 Python/2.7.13 Linux/4.4.0-109-generic Botocore/1.5.95"
"1515890777.000",219649924400,"us-east-1",GetAccountPasswordPolicy,"aws:cloudtrail","86.1.123.21",bob,"Boto3/1.4.4 Python/2.7.13 Linux/4.4.0-109-generic Botocore/1.5.95"
"1515890777.000",272369230800,"us-east-1",ListAccessKeys,"aws:cloudtrail","86.1.123.21",bob,"Boto3/1.4.4 Python/2.7.13 Linux/4.4.0-109-generic Botocore/1.5.95"
"1515890777.000",427665950400,"us-east-1",ListAccessKeys,"aws:cloudtrail","86.1.123.21",bob,"Boto3/1.4.4 Python/2.7.13 Linux/4.4.0-109-generic Botocore/1.5.95"
